blockheight,timestamp,address,amount
19559473, 2024-04-01T07:21:47.000Z, 0x93F964758a07D3e550CEFd90ba61603a392Bf6A7, 76686.764
19559473, 2024-04-01T07:21:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 21313.236
19559542, 2024-04-01T07:36:11.000Z, 0x93F964758a07D3e550CEFd90ba61603a392Bf6A7, 109674.32
19559542, 2024-04-01T07:36:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 30325.68
19562513, 2024-04-01T17:37:47.000Z, 0x4Ab12E7CE31857Ee022f273e8580F73335a73c0B, 2590.8860804453175
19570093, 2024-04-02T19:09:59.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 44000
19573199, 2024-04-03T05:35:11.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 49717.86
19573199, 2024-04-03T05:35:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 18282.14
19573770, 2024-04-03T07:29:59.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 219345.30000000002
19573770, 2024-04-03T07:29:59.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 80654.7
19576613, 2024-04-03T17:03:59.000Z, 0xb29a7C2dA6305243bB6766a34D50f825D0484A38, 4415.926082373172
19576836, 2024-04-03T17:48:47.000Z, 0xb29a7C2dA6305243bB6766a34D50f825D0484A38, 3893.650576278864
19580453, 2024-04-04T05:55:59.000Z, 0xb29a7C2dA6305243bB6766a34D50f825D0484A38, 88.19330541568537
19588040, 2024-04-05T07:25:11.000Z, 0xDc820F0773A250c73A0d053d19b42087FAb511cf, 6884.655999999999
19588040, 2024-04-05T07:25:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 1115.344
19592122, 2024-04-05T21:09:47.000Z, 0xF473c857615dfb0004656367815b4DA84E3fE8CD, 782.1199965146075
19596317, 2024-04-06T11:14:35.000Z, 0x6695AfaaE02e2e4846886D8F7F9016c319104346, 10
19599348, 2024-04-06T21:25:59.000Z, 0x93F964758a07D3e550CEFd90ba61603a392Bf6A7, 87773.52
19599348, 2024-04-06T21:25:59.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 32226.48
19599682, 2024-04-06T22:33:11.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 166832.11362
19599682, 2024-04-06T22:33:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 49219.886379999996
19599735, 2024-04-06T22:43:47.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 258201.6
19599735, 2024-04-06T22:43:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 41798.4
19609765, 2024-04-08T08:28:59.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 78774.70199999999
19609765, 2024-04-08T08:28:59.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 23225.298
19613248, 2024-04-08T20:12:59.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 490221
19613248, 2024-04-08T20:12:59.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 509779
19616193, 2024-04-09T06:06:23.000Z, 0xD9099Ef5757452e75698660604Aa3D26928117AC, 2083.8672514428085
19616875, 2024-04-09T08:23:47.000Z, 0x1e435Bf87ec1B2f1f9DafCd67Cff79B5991235B7, 8783.85321815527
19618548, 2024-04-09T14:01:47.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 129122.4
19618548, 2024-04-09T14:01:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 20877.6
19619499, 2024-04-09T17:13:47.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 2794.2188037208734
19619968, 2024-04-09T18:48:35.000Z, 0x6695AfaaE02e2e4846886D8F7F9016c319104346, 654
19619981, 2024-04-09T18:51:11.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 516496.2
19619981, 2024-04-09T18:51:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 83503.8
19623517, 2024-04-10T06:43:11.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 38738.475000000006
19623517, 2024-04-10T06:43:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 6261.525000000001
19623660, 2024-04-10T07:11:59.000Z, 0x0D2b188dB730E41C299Dd6d53D297a8d5996942C, 313.6679886568937
19623720, 2024-04-10T07:23:59.000Z, 0x0cc8eF9F687232EB39021b83AcD23Ca4c73cdF31, 127.66
19623829, 2024-04-10T07:45:59.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 12904.755008
19623829, 2024-04-10T07:45:59.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 4731.244992
19625435, 2024-04-10T13:10:11.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 2008.3405481775055
19627409, 2024-04-10T19:46:59.000Z, 0x878EE7ea4df465229D8520C86E8288E88790624B, 200
19627657, 2024-04-10T20:36:35.000Z, 0x878EE7ea4df465229D8520C86E8288E88790624B, 1630
19627871, 2024-04-10T21:19:35.000Z, 0x878EE7ea4df465229D8520C86E8288E88790624B, 6769.999999999999
19631290, 2024-04-11T08:48:35.000Z, 0xEeC81f218c0CeB5e2effda096124Aeee4f3C465F, 1351.5777167574242
19631827, 2024-04-11T10:36:47.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1652.5013112395711
19632781, 2024-04-11T13:49:47.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 3220.0906414344704
19635251, 2024-04-11T22:07:23.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 516566.4
19635251, 2024-04-11T22:07:23.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 83433.59999999999
19635311, 2024-04-11T22:19:23.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 180798.45
19635311, 2024-04-11T22:19:23.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 29201.55
19638171, 2024-04-12T07:55:47.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 77487.03000000001
19638171, 2024-04-12T07:55:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 12512.97
19640785, 2024-04-12T16:41:23.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 740938.843784
19640785, 2024-04-12T16:41:23.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 218009.15621599997
19641216, 2024-04-12T18:10:11.000Z, 0x6bDB656DECB29739c0F16ac0090294ffeD41a169, 24100
19642196, 2024-04-12T21:27:47.000Z, 0x93F964758a07D3e550CEFd90ba61603a392Bf6A7, 8618.17
19642196, 2024-04-12T21:27:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 2381.83
19642271, 2024-04-12T21:42:47.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1801.1380554927139
19648927, 2024-04-13T20:09:23.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 7690.065574207929
19650967, 2024-04-14T03:02:11.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1456.0295108366593
19652319, 2024-04-14T07:36:11.000Z, 0xe2d24a99EfE7b9a2d8D52338e2903551b68D0a1D, 88.55720902650026
19652409, 2024-04-14T07:54:11.000Z, 0xe2d24a99EfE7b9a2d8D52338e2903551b68D0a1D, 878.8204621888316
19655675, 2024-04-14T18:51:35.000Z, 0x6bDB656DECB29739c0F16ac0090294ffeD41a169, 197.74
19661744, 2024-04-15T15:16:35.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1931.764633444417
19662851, 2024-04-15T18:59:23.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 1639.4543630050273
19667086, 2024-04-16T09:14:59.000Z, 0x4Fd9DbA1d53B7E6cC933a2Fdd12B1c012a0654F6, 14516.279794855001
19680881, 2024-04-18T07:33:47.000Z, 0x963eC454423CD543dB08bc38fC7B3036B425b301, 231936
19680881, 2024-04-18T07:33:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 68064
19680935, 2024-04-18T07:44:35.000Z, 0x29Fe8914e76da5cE2d90De98a64d0055f199d06D, 4900.4355942
19683737, 2024-04-18T17:09:35.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1158.1877529188528
19684118, 2024-04-18T18:26:23.000Z, 0xdDA102df16A2A70796583bBD7471E2F2bd5d47F8, 883.6837431387984
19686170, 2024-04-19T01:19:35.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 5459.977556009974
19686249, 2024-04-19T01:35:23.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 2915.5490323391205
19688246, 2024-04-19T08:18:59.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 2695.7336883141365
19689484, 2024-04-19T12:28:23.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 52809.158
19689791, 2024-04-19T13:30:23.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 50329.350155
19690353, 2024-04-19T15:23:59.000Z, 0xdDA102df16A2A70796583bBD7471E2F2bd5d47F8, 895.6440321382529
19693219, 2024-04-20T01:02:11.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1007.9501394016099
19695658, 2024-04-20T09:13:11.000Z, 0xE18cAc20b7d3a6ad63a7c01f6DC4Ec0cafaB051D, 357.97331114955693
19702922, 2024-04-21T09:35:47.000Z, 0xDc820F0773A250c73A0d053d19b42087FAb511cf, 44796.1279138536
19702922, 2024-04-21T09:35:47.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 7203.8719861464
19702931, 2024-04-21T09:37:35.000Z, 0xe04415142De52C30bC014b74c43a65aDB41759b5, 7791.2699999999995
19702931, 2024-04-21T09:37:35.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 2208.73
19724548, 2024-04-24T10:09:11.000Z, 0xe8F2488B065A8966580957BFec224472B3415171, 899.6401239619928
19726255, 2024-04-24T15:54:47.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1892.7223059339576
19733315, 2024-04-25T15:36:23.000Z, 0x77796c658d75A232ECDBf92c5d71Ec082F735780, 18007.00714278042
19743183, 2024-04-27T00:45:35.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1011.1252304933906
19755469, 2024-04-28T18:01:11.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 3403.9670618282435
19756717, 2024-04-28T22:12:47.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1251.3760485529747
19756722, 2024-04-28T22:13:47.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1160.8710489779114
19756740, 2024-04-28T22:17:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1252.8931651467053
19756756, 2024-04-28T22:20:35.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1248.0588870517852
19756770, 2024-04-28T22:23:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1252.7333430071594
19756780, 2024-04-28T22:25:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1246.6232299783062
19758048, 2024-04-29T02:40:47.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1223.218094843832
19759361, 2024-04-29T07:04:23.000Z, 0x2C10f2e3c2Eaa722b78dbD9f7661Ee22520554e6, 1263.719832833841
19766989, 2024-04-30T08:39:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1265.755080894877
19767265, 2024-04-30T09:34:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1009.0246473502393
19769241, 2024-04-30T16:12:59.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1546.989546377179
19770194, 2024-04-30T19:24:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 2222.5352175677403
19770553, 2024-04-30T20:37:11.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1675.0360201869055
19770563, 2024-04-30T20:39:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1127.4142065218487
19770583, 2024-04-30T20:43:23.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1679.8068014217527
19770601, 2024-04-30T20:46:59.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1130.7145625292144
19770610, 2024-04-30T20:48:47.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1128.3126081027026
19770619, 2024-04-30T20:50:35.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1126.8505116716042
19770634, 2024-04-30T20:53:35.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1124.3756073858842
19770644, 2024-04-30T20:55:35.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 1284.2781943182156
19770651, 2024-04-30T20:56:59.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 1173.7485134289248
19770659, 2024-04-30T20:58:47.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1124.055096592884
19773487, 2024-05-01T06:27:47.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 764.1094319839234
19773720, 2024-05-01T07:14:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1278.9965650766617
19774041, 2024-05-01T08:18:59.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1274.8436838309167
19774411, 2024-05-01T09:33:23.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 86875.01409211199
19774411, 2024-05-01T09:33:23.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 13906.661907888
19774455, 2024-05-01T09:42:23.000Z, 0xdEa2ed23C9548c7b3E3c9dF38B040599657727Ee, 38790.54
19774455, 2024-05-01T09:42:23.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 6209.46
19777432, 2024-05-01T19:40:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1290.4159170075186
19779209, 2024-05-02T01:37:59.000Z, 0xd96740E592a7AC8af1467E44EDBd7a2965dBbcB2, 1119.5814143194518
19788189, 2024-05-03T07:46:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1163.017265835336
19793882, 2024-05-04T02:52:11.000Z, 0xDccfe47e52bEb2f7992aD188ed7963080849c24c, 6700.86
19793882, 2024-05-04T02:52:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 799.14
19810547, 2024-05-06T10:48:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1253.601945909689
19811804, 2024-05-06T15:01:59.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1527.6194118819808
19821397, 2024-05-07T23:14:11.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 755.1745396829663
19827683, 2024-05-08T20:20:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1257.6970469763653
19840344, 2024-05-10T14:50:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1155.5788829126236
19840723, 2024-05-10T16:06:59.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1090.087037025298
19859889, 2024-05-13T08:25:35.000Z, 0xC0161AEA021cE81a2ac65AAa85479ea988b12234, 100
19866410, 2024-05-14T06:17:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1259.437979169423
19866813, 2024-05-14T07:38:23.000Z, 0xC0161AEA021cE81a2ac65AAa85479ea988b12234, 11469
19867379, 2024-05-14T09:32:35.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 1524.2842404926728
19871892, 2024-05-15T00:48:11.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 757.0356791766465
19881617, 2024-05-16T09:23:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 907.289884295264
19883258, 2024-05-16T14:53:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1003.5802298843583
19924075, 2024-05-22T07:56:59.000Z, 0x0273308ef6Bf133756FD57E2252CA526bD43B234, 398.728109739
19925495, 2024-05-22T12:43:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1548.9209095022204
19934286, 2024-05-23T18:11:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1991.520659087977
19938822, 2024-05-24T09:23:11.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1267.6634877303356
19977259, 2024-05-29T18:20:47.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1270.8262791191346
19988146, 2024-05-31T06:52:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1003.0908473422257
19995650, 2024-06-01T08:03:11.000Z, 0xDccfe47e52bEb2f7992aD188ed7963080849c24c, 518.93338068
20014628, 2024-06-03T23:39:11.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 992.0481846445537
20035043, 2024-06-06T20:02:35.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 1950.8909501170886
20051408, 2024-06-09T02:53:23.000Z, 0x4eE9775Db5c1e73EA170678C109Ef079b2Ad4811, 749.7635814233015
20053905, 2024-06-09T11:15:35.000Z, 0x22A956C4755d8C4294b358dC346E74250E175622, 3943.3267524874523
20060901, 2024-06-10T10:41:11.000Z, 0xe04415142De52C30bC014b74c43a65aDB41759b5, 14000.715696200252
20060901, 2024-06-10T10:41:11.000Z, 0x1bA26788dfDe592fec8bcB0Eaff472a42BE341B2, 3986.023225755747
20065507, 2024-06-11T02:09:11.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1340.4091325048246
20066130, 2024-06-11T04:13:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1177.8979227574696
20069901, 2024-06-11T16:52:47.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1687.5423362938036
